"down2","weighted_distance","num_coverage_players2","time_cat","play_assignment","yards_to_go2","predicted_pct_pcp","play_id","num_coverage_players","away_franchise_id","away_team","def_score_before","defense","defense_franchise_id","distance","down","game_id","home_franchise_id","home_team","is_preseason","off_score_before","offense","offense_franchise_id","play_sequence","player","player_id","playled","position","quarter","rps","season","seconds_left_in_quarter","week","yards_to_go","pass_direction","pass_depth","attempt","run","dropback","yards","yards_after_catch","completion","touchdown","interception","hit_as_threw","pressure","sack","hit","hurry","hit_qb","hurry_qb","sack_qb","bat","spike","drop","thrown_away","lateral","extra_point","no_play","shotgun","pistol","dropback_type","blitz","dropback_depth","time_to_throw","time_to_pressure","play_action","defense_personnel","route","rpo","num_pass_rush_players","screen","primary_coverage","secondary_coverage","coverage_grade","tackle","assisted_tackle","player_interception","pass_breakup","missed_tackles","forced_fumbles","press_coverage","receiver_pressed_player_id","receiver_pressed","receiver_pressed_position","coverage_scheme","mofo_coverage_played","mofo_coverage_shown","contested_target","passer_grade","box_players","seconds_left_in_half","perfectly_covered","pcpoe"
"1","3",7,"1","2","1",0.5121151,4638671,7,29,"SEA",31,"DET",11,20,1,23155,11,"DET",0,38,"SEA",29,131,"Alex Anzalone",11831,"","MLB",4,"P",2022,845,4,85,"L",9,1,0,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,2.5,0,1,"4-2-5","1R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","6R","O","O",0,0,7,845,0,-51.21151
"1","3",7,"1","2","1",0.5121151,4638818,7,4,"BUF",20,"BUF",4,20,1,23149,3,"BLT",0,20,"BLT",3,136,"Dane Jackson",32989,"","LCB",4,"P",2022,713,4,78,"C",6,1,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.8,0,0,"3-3-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","6R","O","O",0,0,6,713,0,-51.21151
"1","3",7,"1","2","1",0.5121151,4640841,7,10,"DEN",25,"LV",23,30,1,23158,23,"LV",0,16,"DEN",10,137,"Nate Hobbs",55948,"","RCB",4,"P",2022,512,4,81,"C",48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"SD",0,9,3.6,0,0,"4-2-5","78R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","4","O","O",0,-0.5,5,512,1,48.78849
"1","3",7,"1","2","1",0.5121151,4640849,7,10,"DEN",25,"LV",23,25,1,23158,23,"LV",0,16,"DEN",10,138,"Amik Robertson",55619,"","LCB",4,"P",2022,505,4,76,"C",12,1,0,1,18,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,2.6,2.4,0,"4-2-5","4R",0,4,0,0,0,-1,0,0,0,0,1,0,0,0,"","","2","O","O",0,0.5,5,505,0,-51.21151
"1","3",7,"1","2","1",0.5121151,4641286,7,16,"KC",3,"TB",30,15,1,23161,30,"TB",0,14,"KC",16,33,"Carlton Davis",49335,"","LCB",1,"P",2022,122,4,87,"C",6,1,0,1,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.9,0,0,"2-4-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","6R","O","O",0,0,6,1022,0,-51.21151
"3","2",6,"2","2","3",0.401831,4520324,6,15,"JAX",14,"WAS",32,3,4,23103,32,"WAS",0,3,"JAX",15,65,"Jamin Davis",57905,"DW","RILB",2,"P",2022,303,1,3,"C",-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"SD",1,9,2.1,0,0,"4-2-5","H2",0,5,0,0,0,0,0,0,0,0,0,0,0,0,"","","RZ","O","O",0,0,8,303,0,-40.1831
"3","2",6,"2","2","3",0.401831,4523676,6,21,"NYG",0,"NYG",21,4,3,23110,31,"TEN",0,10,"TEN",31,52,"Adoree' Jackson",11773,"FG","LCB",2,"P",2022,427,1,5,"R",-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"RR",1,0,3.6,0,1,"3-4-4","H2",0,5,0,1,0,0,0,0,0,0,0,0,1,12052,"Cody Hollister","RWR","RZ","O","O",0,0,10,427,1,59.8169
"3","2",6,"2","2","3",0.401831,4530405,6,10,"DEN",17,"SEA",29,3,3,23100,29,"SEA",0,13,"DEN",10,123,"Cody Barton",50727,"","SCBL",4,"P",2022,427,1,9,"R",-3,1,0,1,6,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"SD",1,8,1.6,1.5,0,"2-4-5","H2",0,5,0,1,0,-0.5,1,0,0,0,0,0,0,0,"","","RZ","C","C",0,0,6,427,0,-40.1831
"2","3",7,"1","1","2",0.2872422,4490221,7,4,"BUF",0,"LA",26,9,2,23098,26,"LA",0,0,"BUF",4,9,"David Long Jr.",27377,"","RCB",1,"P",2022,642,1,34,"R",5,1,0,1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SR",0,7,4.7,2.2,0,"2-4-5","SA",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,5,1542,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4519248,7,8,"CLV",0,"CAR",5,8,2,23101,5,"CAR",0,0,"CLV",8,27,"Xavier Woods",11946,"","FS",1,"P",2022,136,1,41,"X",0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,"SR",0,9,6.3,3.5,0,"4-2-5","",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,8,1036,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4519321,7,15,"JAX",7,"WAS",32,8,2,23103,32,"WAS",0,3,"JAX",15,23,"Darrick Forrest",55087,"","FSL",1,"P",2022,431,1,73,"L",3,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.9,0,0,"4-2-5","3R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,6,1331,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4521611,7,24,"PHI",38,"PHI",24,10,2,23104,11,"DET",0,21,"DET",11,141,"T.J. Edwards",30737,"","RILB",3,"P",2022,18,1,37,"C",9,1,0,1,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,2.4,0,1,"3-3-5","XR",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,6,918,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4521641,7,25,"PIT",14,"CIN",7,8,2,23108,7,"CIN",0,17,"PIT",25,113,"Germaine Pratt",29407,"","LOLB",4,"P",2022,757,1,43,"R",6,1,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,2.1,0,0,"4-2-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,6,757,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4521670,7,15,"JAX",14,"WAS",32,13,2,23103,32,"WAS",0,9,"JAX",15,117,"Cole Holcomb",49753,"","RLB",3,"P",2022,118,1,32,"R",5,1,0,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,1.9,0,0,"4-2-5","3R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,6,1018,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4521811,7,3,"BLT",24,"BLT",3,10,2,23106,22,"NYJ",0,3,"NYJ",22,117,"Marcus Williams",11797,"","FS",3,"P",2022,33,1,64,"C",12,1,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.2,0,0,"2-4-5","XR",0,4,0,0,0,0,1,0,0,0,0,0,0,0,"","","1","C","C",0,0.5,6,933,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4521898,7,15,"JAX",14,"WAS",32,8,2,23103,32,"WAS",0,12,"JAX",15,127,"Kendall Fuller",10718,"","RCB",4,"P",2022,822,1,43,"R",11,1,0,1,12,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"RSR",0,0,3.9,2.8,1,"4-2-5","SA",0,4,0,0,0,0,0,0,0,0,0,0,1,11792,"Zay Jones","LWR","6R","O","O",0,0.5,6,822,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4523204,7,21,"NYG",7,"TEN",31,15,2,23110,31,"TEN",0,0,"NYG",21,26,"Roger McCreary",83176,"","LCB",1,"P",2022,228,1,65,"X",0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,4,2,0,"2-4-5","",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,7,1128,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4523360,7,12,"GB",7,"MIN",18,8,2,23111,18,"MIN",0,0,"GB",12,28,"Eric Kendricks",9478,"","RILB",1,"P",2022,167,1,40,"L",-3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"SD",0,8,2.8,0,0,"2-4-5","H3",0,4,0,1,0,0.5,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,6,1067,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4524865,7,21,"NYG",20,"TEN",31,16,2,23110,31,"TEN",0,13,"NYG",21,122,"Kristian Fulton",42894,"","RCB",4,"P",2022,673,1,61,"R",6,1,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,6,1.8,0,1,"2-3-6","3R",1,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,7,673,1,71.27578
"2","3",7,"1","1","2",0.2872422,4533050,7,27,"LAC",0,"LAC",27,8,2,23114,16,"KC",0,0,"KC",16,7,"J.C. Jackson",42781,"","RCB",1,"P",2022,727,2,48,"R",6,1,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"RR",0,0,2,0,0,"2-3-6","3R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,5,1627,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4533134,7,27,"LAC",7,"KC",16,10,2,23114,16,"KC",0,10,"LAC",27,49,"Rashad Fenton",49329,"","RCB",2,"P",2022,685,2,67,"R",8,1,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,6,2.2,0,0,"4-2-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,6,685,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4533228,7,27,"LAC",17,"LAC",27,10,2,23114,16,"KC",0,7,"KC",16,94,"Nasir Adderley",33880,"","FSL",3,"P",2022,452,2,41,"C",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"SD",0,6,1.6,0,0,"2-3-6","4R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,5,1352,1,71.27578
"2","3",7,"1","1","2",0.2872422,4559040,7,19,"NE",0,"NE",19,8,2,23121,25,"PIT",0,0,"PIT",25,3,"Ja'Whaun Bentley",50966,"","RLB",1,"P",2022,861,2,73,"L",3,1,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"RL",0,0,1.7,0,0,"3-3-5","3R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,7,1761,1,71.27578
"2","3",7,"1","1","2",0.2872422,4559565,7,14,"IND",0,"IND",14,11,2,23116,15,"JAX",0,0,"JAX",15,18,"Stephon Gilmore",7016,"","LCB",1,"P",2022,380,2,40,"L",8,1,0,1,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,2.2,0,0,"4-2-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,1,7158,"Marvin Jones Jr.","RWR","1","C","O",0,0,5,1280,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4560049,7,19,"NE",3,"NE",19,10,2,23121,25,"PIT",0,0,"PIT",25,37,"Myles Bryant",43336,"","SCBR",2,"P",2022,824,2,52,"R",4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,6,1.9,1.8,0,"2-3-6","6R",1,4,0,0,0,0,0,0,0,0,0,0,1,42312,"Chase Claypool","SLWR","1","C","C",0,-0.5,6,824,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4560121,7,19,"NE",3,"NE",19,17,2,23121,25,"PIT",0,0,"PIT",25,40,"Myles Bryant",43336,"","SCBL",2,"P",2022,742,2,47,"C",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,1.7,0,0,"3-3-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,6,742,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4561444,7,19,"NE",10,"NE",19,9,2,23121,25,"PIT",0,3,"PIT",25,93,"Devin McCourty",5552,"","FS",3,"P",2022,469,2,44,"L",9,1,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.5,0,0,"2-3-6","6R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0.5,7,1369,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4561644,7,22,"NYJ",17,"CLV",8,15,2,23119,8,"CLV",0,14,"NYJ",22,113,"John Johnson III",11847,"","LLB",4,"P",2022,874,2,39,"C",16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SD",0,9,2.9,0,0,"4-3-4","4R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,8,874,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4564425,7,29,"SEA",7,"SEA",29,9,2,23123,28,"SF",0,20,"SF",28,102,"Quandre Diggs",9633,"","FSR",3,"P",2022,235,2,70,"C",-3,1,0,1,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.5,0,0,"2-4-5","0R",0,4,1,0,0,0,0,0,0,0,0,0,0,0,"","","2M","O","O",0,0,5,1135,1,71.27578
"2","3",7,"1","1","2",0.2872422,4565112,7,13,"HST",13,"DEN",10,10,2,23126,10,"DEN",0,9,"HST",13,134,"Damarri Mathis",56143,"","RCB",4,"P",2022,706,2,46,"R",5,1,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"SD",0,8,3.2,2.8,0,"2-3-6","XR",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,5,706,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4565606,7,1,"ARZ",23,"LV",23,8,2,23125,23,"LV",0,23,"ARZ",1,170,"Johnathan Abram",34646,"","FSL",5,"P",2022,499,2,62,"C",7,1,0,1,16,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.7,0,0,"4-2-5","2R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0.5,6,499,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4565714,7,6,"CHI",3,"GB",12,10,2,23127,12,"GB",0,0,"CHI",6,20,"Darnell Savage",34247,"","FSL",1,"P",2022,384,2,55,"L",16,1,0,1,30,14,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"FF",0,0,3.8,3.5,1,"2-4-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0.5,6,1284,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4565892,7,6,"CHI",7,"CHI",6,10,2,23127,12,"GB",0,10,"GB",12,42,"Jaquan Brisker",101665,"","LLB",2,"P",2022,766,2,61,"X",0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"RSR",0,0,3.3,2.9,1,"4-2-5","",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,8,766,1,71.27578
"2","3",7,"1","1","2",0.2872422,4598833,7,23,"LV",0,"LV",23,12,2,23137,31,"TEN",0,0,"TEN",31,11,"Jayon Brown",11910,"","LILB",1,"P",2022,581,3,27,"C",6,1,0,1,16,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,6,1.5,0,1,"4-2-5","2R",1,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,6,1481,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4598858,7,24,"PHI",0,"WAS",32,10,2,23135,32,"WAS",0,0,"PHI",24,12,"Jamin Davis",57905,"","SCBR",1,"P",2022,681,3,54,"C",5,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,1.9,0,0,"4-2-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,5,1581,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4599003,7,11,"DET",7,"DET",11,10,2,23136,18,"MIN",0,0,"MIN",18,27,"Amani Oruwariye",50533,"","SCBiR",1,"P",2022,305,3,70,"C",3,1,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,2,0,0,"4-2-5","2R",0,4,0,0,0,0,0,0,0,0,0,0,1,8288,"Adam Thielen","SLiWR","1D","C","O",0,0,4,1205,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4599098,7,24,"PHI",0,"WAS",32,13,2,23135,32,"WAS",0,0,"PHI",24,21,"Kamren Curl",55800,"","RLB",1,"P",2022,453,3,59,"C",22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,10,3.6,0,1,"4-2-5","4R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,-0.5,8,1353,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4599648,7,3,"BLT",3,"NE",19,11,2,23138,19,"NE",0,7,"BLT",3,47,"Adrian Phillips",9177,"","SCBoL",2,"P",2022,508,3,68,"C",13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.2,0,0,"3-3-5","9S",0,4,0,1,0,-0.5,0,0,0,0,0,0,0,0,"","","1","C","C",0,-0.5,5,508,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4600453,7,11,"DET",14,"DET",11,8,2,23136,18,"MIN",0,14,"MIN",18,90,"Malcolm Rodriguez",60731,"","RILB",3,"P",2022,861,3,72,"L",10,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"SD",0,9,3.2,2.5,1,"4-3-4","H9",0,4,0,1,0,0.5,0,0,0,0,0,0,0,0,"","","2M","O","O",0,0,7,1761,1,71.27578
"2","3",7,"1","1","2",0.2872422,4600847,7,24,"PHI",0,"WAS",32,10,2,23135,32,"WAS",0,24,"PHI",24,94,"Cole Holcomb",49753,"","LILB",3,"P",2022,838,3,35,"X",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,9,3.6,2.6,1,"4-2-5","",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,6,1738,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4601035,7,16,"KC",17,"KC",16,8,2,23134,14,"IND",0,10,"IND",14,105,"Rashad Fenton",49329,"","RCB",3,"P",2022,382,3,61,"C",11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.9,0,1,"4-2-5","XR",0,4,0,0,0,0,0,0,0,0,0,0,1,29049,"Michael Pittman Jr.","LWR","1","C","C",0,-0.5,6,1282,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4601244,7,3,"BLT",31,"BLT",3,13,2,23138,19,"NE",0,20,"NE",19,117,"Damarion Williams",100904,"","SCBL",4,"P",2022,900,3,29,"R",-3,1,0,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.5,0,0,"3-3-5","H2",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,6,900,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4601251,7,11,"DET",24,"DET",11,9,2,23136,18,"MIN",0,14,"MIN",18,129,"Jeffrey Okudah",55674,"","RCB",4,"P",2022,868,3,73,"X",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"SD",0,10,3.8,3.5,1,"3-3-5","",0,4,0,0,0,0,0,0,0,0,0,0,1,61398,"Justin Jefferson","LWR","2M","O","O",0,0,6,868,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4601273,7,4,"BUF",14,"MIA",17,9,2,23133,17,"MIA",0,17,"BUF",4,116,"Eric Rowe",9480,"","SCBR",4,"P",2022,900,3,25,"C",9,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2,1.9,0,"1-4-6","2R",0,4,0,0,0,0,0,0,0,0,0,0,1,35883,"Dawson Knox","SLWR","1","C","C",0,-0.5,6,900,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4601288,7,16,"KC",13,"IND",14,11,2,23134,14,"IND",0,17,"KC",16,120,"Stephon Gilmore",7016,"","LCB",4,"P",2022,829,3,24,"X",0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,"SR",0,9,6.4,2.4,0,"4-2-5","",0,4,0,0,0,0,0,0,0,0,0,0,1,11817,"JuJu Smith-Schuster","RWR","1","C","C",0,0,7,829,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4601296,7,24,"PHI",0,"WAS",32,10,2,23135,32,"WAS",0,24,"PHI",24,112,"Bobby McCain",9578,"","FS",3,"P",2022,361,3,59,"C",54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"SD",0,10,3.8,0,1,"4-2-5","78R",0,4,0,0,1,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,-0.5,8,1261,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4601493,7,7,"CIN",9,"NYJ",22,10,2,23132,22,"NYJ",0,27,"CIN",7,122,"C.J. Mosley",8652,"","RLB",3,"P",2022,339,3,28,"R",-5,1,0,1,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,6,1.6,0,0,"4-2-5","H2",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,6,1239,1,71.27578
"2","3",7,"1","1","2",0.2872422,4601715,7,7,"CIN",27,"CIN",7,10,2,23132,22,"NYJ",0,9,"NYJ",22,134,"Joseph Ossai",77205,"","ROLB",3,"P",2022,58,3,25,"X",0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,"SD",1,13,2.6,2.2,0,"4-2-5","",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","0","O","O",0,0,7,958,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4601932,7,7,"CIN",27,"CIN",7,10,2,23132,22,"NYJ",0,12,"NYJ",22,148,"Chidobe Awuzie",11815,"","LCB",4,"P",2022,695,3,28,"C",10,1,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,2.3,0,0,"4-2-5","2R",0,4,0,0,0,0,0,0,0,0,0,0,1,48055,"Jeff Smith","RWR","1","C","O",0,0.5,6,695,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4602467,7,26,"LA",0,"ARZ",1,11,2,23144,1,"ARZ",0,3,"LA",26,21,"Jace Whittaker",50465,"","SCBL",1,"P",2022,502,3,59,"C",10,1,0,1,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,9,2.8,0,0,"2-4-5","4R",0,4,0,1,0,-1,0,0,0,0,1,0,0,0,"","","6L","O","C",0,0.5,6,1402,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4602800,7,15,"JAX",0,"LAC",27,8,2,23141,27,"LAC",0,6,"JAX",15,50,"Nasir Adderley",33880,"","FS",2,"P",2022,703,3,26,"R",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.5,0,0,"2-4-5","3R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,-1,7,703,1,71.27578
"2","3",7,"1","1","2",0.2872422,4603496,7,15,"JAX",10,"LAC",27,12,2,23141,27,"LAC",0,23,"JAX",15,117,"Derwin James",51368,"","FSL",3,"P",2022,316,3,30,"C",11,1,0,1,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,2,0,0,"2-4-5","8R",0,4,0,0,0,0,1,0,0,0,0,0,0,0,"","","1","C","O",0,0.5,6,1216,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4604655,7,28,"SF",5,"DEN",10,8,2,23145,10,"DEN",0,10,"SF",28,131,"Kareem Jackson",5545,"","SSR",4,"P",2022,670,3,61,"C",4,1,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.3,0,0,"2-4-5","3R",0,4,0,1,0,0,1,0,0,0,0,0,0,0,"","","1","C","C",0,0,6,670,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4605679,7,9,"DAL",6,"DAL",9,26,2,23146,21,"NYG",0,3,"NYG",21,92,"Leighton Vander Esch",50950,"","MLB",3,"P",2022,611,3,54,"L",11,1,0,1,16,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"SL",0,9,4.2,2.3,0,"3-3-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,-1,6,1511,1,71.27578
"2","3",7,"1","1","2",0.2872422,4610149,7,17,"MIA",7,"CIN",7,8,2,23147,7,"CIN",0,3,"MIA",17,35,"Eli Apple",10644,"IN","LCB",1,"P",2022,74,4,67,"C",40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,10,3.8,0,1,"4-2-5","8R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","2M","O","O",0,-1,6,974,0,-28.72422
"2","3",7,"1","1","2",0.2872422,4635706,7,18,"MIN",14,"NO",20,10,2,23366,20,"NO",0,16,"MIN",18,112,"P.J. Williams",9511,"","FSR",3,"P",2022,196,4,55,"C",-3,1,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,5,1.1,0,0,"4-2-5","0R",0,4,1,0,0,0,0,0,0,0,0,0,0,0,"","","3S","C","O",0,0,6,1096,1,71.27578
